"","id","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.city","location.zip_code","location.country","location.state","category","X","start","end","is.overnight","start.r","end.r"
"48","dough-zone-dumpling-house-seattle-2","Dough Zone Dumpling House","https://s3-media2.fl.yelpcdn.com/bphoto/OAoNnMaTkXFiiZAlHc_iVw/o.jpg",FALSE,"https://www.yelp.com/biz/dough-zone-dumpling-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",203,4,"$$",12062859999,"(206) 285-9999",478.666302618336,47.5981,-122.32742,"504 5th Avenue S","Seattle",98104,"US","WA","shanghainese",63,1100,2200,FALSE,1100,2200
"49","elliotts-oyster-house-seattle-2","Elliott's Oyster House","https://s3-media3.fl.yelpcdn.com/bphoto/Am6AabmBhkHHqrGRSg2clQ/o.jpg",FALSE,"https://www.yelp.com/biz/elliotts-oyster-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",2656,4,"$$$",12066234340,"(206) 623-4340",914.975759582478,47.6054699,-122.34092,"1201 Alaskan Way","Seattle",98101,"US","WA",NA,29,1100,2228.57142857143,FALSE,1100,2229
"50","chan-seattle-seattle-2","Chan Seattle","https://s3-media4.fl.yelpcdn.com/bphoto/GW_ZhVgN9AFy6R7uJwB8Ig/o.jpg",FALSE,"https://www.yelp.com/biz/chan-seattle-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",670,4.5,"$$",12064435443,"(206) 443-5443",1230.14683428377,47.6098823547363,-122.341438293457,"86 Pine St","Seattle",98101,"US","WA",NA,168,1700,2200,FALSE,1700,2200
"51","spin-seattle-3","SPiN","https://s3-media3.fl.yelpcdn.com/bphoto/cDcT2A_fTMeXvOBJLfI6Tw/o.jpg",FALSE,"https://www.yelp.com/biz/spin-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",22,4.5,"$$",12066863593,"(206) 686-3593",1138.67275834272,47.61157,-122.3353,"1511 6th Ave","Seattle",98101,"US","WA",NA,157,1371.42857142857,371.428571428571,TRUE,1371,371
"52","kau-kau-barbeque-seattle","Kau Kau Barbeque","https://s3-media1.fl.yelpcdn.com/bphoto/TzgXTpCTOvbgqal6QJu_Ng/o.jpg",FALSE,"https://www.yelp.com/biz/kau-kau-barbeque-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",815,4,"$",12066824006,"(206) 682-4006",542.14406447294,47.59847,-122.32471,"656 S King St","Seattle",98104,"US","WA",NA,36,1000,2228.57142857143,FALSE,1000,2229
"53","list-seattle","List","https://s3-media1.fl.yelpcdn.com/bphoto/1SAsDex924II8SouZwGzAw/o.jpg",FALSE,"https://www.yelp.com/biz/list-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1487,4.5,"$$",12064411000,"(206) 441-1000",1739.19809408866,47.61334,-122.34587,"2226 1st Ave","Seattle",98121,"US","WA","italian",106,1600,0,FALSE,1600,0
"54","maneki-seattle","Maneki","https://s3-media4.fl.yelpcdn.com/bphoto/Go1vixD9rlA9baMZhJxW_Q/o.jpg",FALSE,"https://www.yelp.com/biz/maneki-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",996,4,"$$",12066222631,"(206) 622-2631",385.03615686447,47.59974,-122.32614,"304 6th Ave S","Seattle",98104,"US","WA","japanese",49,1730,2230,FALSE,1730,2230
"55","tats-delicatessen-seattle","Tat's Delicatessen","https://s3-media4.fl.yelpcdn.com/bphoto/T-xo2VdZ_9M8aX_ze7cM7w/o.jpg",FALSE,"https://www.yelp.com/biz/tats-delicatessen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",980,4.5,"$$",12062648287,"(206) 264-8287",200.033399067604,47.6015989850198,-122.332317061304,"159 Yesler Way","Seattle",98104,"US","WA",NA,152,850,1538.33333333333,FALSE,850,1538
"56","ironsteak-seattle","Ironsteak","https://s3-media2.fl.yelpcdn.com/bphoto/FHvRT5lnN5OSeE0zfS_89Q/o.jpg",FALSE,"https://www.yelp.com/biz/ironsteak-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",143,4,"$$",12066232541,"(206) 623-2541",592.259894735944,47.59766,-122.32527,"628 S Weller St","Seattle",98104,"US","WA",NA,35,1100,2300,FALSE,1100,2300
"57","che-sara-sara-seattle","Che Sara Sara","https://s3-media1.fl.yelpcdn.com/bphoto/yRYNWr8hiIeRxIxhoFsq0Q/o.jpg",FALSE,"https://www.yelp.com/biz/che-sara-sara-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",134,4,"$$",12066230125,"(206) 623-0125",385.425598797994,47.6001402501575,-122.33398810029,"222 1st Ave S","Seattle",98104,"US","WA","italian",70,1130,2140,FALSE,1130,2140
"58","wann-yen-seattle","Wann Yen","https://s3-media2.fl.yelpcdn.com/bphoto/T66VWD8i7F1Ge3O8DiZMuA/o.jpg",FALSE,"https://www.yelp.com/biz/wann-yen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",96,4.5,"$",12064325902,"(206) 432-5902",555.955197137482,47.65969,-122.31346,"1313 NE 43rd St","Seattle",98105,"US","WA","thai",113,1200,1900,FALSE,1200,1900
"59","i-see-food-seattle","I See Food","https://s3-media2.fl.yelpcdn.com/bphoto/wuWtfSSzp1xHz-V8Sgch_g/o.jpg",FALSE,"https://www.yelp.com/biz/i-see-food-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",179,3.5,"$$",12065471111,"(206) 547-1111",518.486803970562,47.66015,-122.3134,"4311 University Way NE","Seattle",98105,"US","WA","cajun",308,1130,2200,FALSE,1130,2200
"60","beetle-cafe-seattle-4","Beetle Cafe","https://s3-media1.fl.yelpcdn.com/bphoto/fCk4vAb_rBOcLlkO3kTM1w/o.jpg",FALSE,"https://www.yelp.com/biz/beetle-cafe-seattle-4?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",89,4,"$",12065470977,"(206) 547-0977",460.060313623174,47.6608,-122.31283,"4334 University Way NE","Seattle",98105,"US","WA",NA,34,1116.66666666667,1975,FALSE,1117,1975
"61","the-zouave-restaurant-seattle","The Zouave Restaurant","https://s3-media1.fl.yelpcdn.com/bphoto/8EiboGiyAyDPcFF6hg8aHw/o.jpg",FALSE,"https://www.yelp.com/biz/the-zouave-restaurant-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",155,4.5,"$$",12065257747,"(206) 525-7747",1644.99565528261,47.6756232,-122.29875,"2615 NE 65th St","Seattle",98115,"US","WA","italian",145,1700,2200,FALSE,1700,2200
"62","teriyaki-1st-seattle-2","Teriyaki 1st","https://s3-media2.fl.yelpcdn.com/bphoto/a7DnI-MPnHzVgXWIoSpFPQ/o.jpg",FALSE,"https://www.yelp.com/biz/teriyaki-1st-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",282,4.5,"$",12065261661,"(206) 526-1661",711.927544142176,47.66671,-122.3134,"5201 University Way NE","Seattle",98105,"US","WA","japanese",126,1100,2200,FALSE,1100,2200
"63","aladdin-falafel-corner-seattle-2","Aladdin Falafel Corner","https://s3-media3.fl.yelpcdn.com/bphoto/m8p1gAeq25-FB_NbgGBg6g/o.jpg",FALSE,"https://www.yelp.com/biz/aladdin-falafel-corner-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",375,4.5,"$",12065489539,"(206) 548-9539",492.561530057106,47.66244,-122.31344,"4541 University Way NE","Seattle",98105,"US","WA","greek",120,1100,231.428571428571,TRUE,1100,231
"64","guanacos-tacos-pupuseria-seattle","Guanaco's Tacos Pupuseria","https://s3-media1.fl.yelpcdn.com/bphoto/4s0K9EFY4b2qdvTDXt9vFQ/o.jpg",FALSE,"https://www.yelp.com/biz/guanacos-tacos-pupuseria-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",288,4,"$",12065472369,"(206) 547-2369",750.371232271774,47.65714,-122.31404,"4106 Brooklyn Ave NE","Seattle",98105,"US","WA","mexican",72,1150,2015.71428571429,FALSE,1150,2016
"65","ba-bar-seattle-7","Ba Bar","https://s3-media1.fl.yelpcdn.com/bphoto/s5K64FL-_mT3_Z4E6rdI8w/o.jpg",FALSE,"https://www.yelp.com/biz/ba-bar-seattle-7?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",112,3.5,"$$",12063281112,"(206) 328-1112",664.92794281197,47.6615929627085,-122.298148758709,"2685 NE 46th St","Seattle",98105,"US","WA","vietnamese",312,1100,1300,TRUE,1100,1300
"66","amazing-thai-cuisine-seattle","Amazing Thai Cuisine","https://s3-media3.fl.yelpcdn.com/bphoto/bDG8S3k-rgyaz-VzT6ERrg/o.jpg",FALSE,"https://www.yelp.com/biz/amazing-thai-cuisine-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",406,4.5,"$",12065280102,"(206) 528-0102",929.98495575398,47.66679,-122.31707,"5210 Roosevelt Way NE","Seattle",98105,"US","WA","thai",130,1247.14285714286,2150,FALSE,1247,2150
"67","j-dumpling-seattle","J dumpling","https://s3-media2.fl.yelpcdn.com/bphoto/H6ahUYiqNpEyChaVAP5VMw/o.jpg",FALSE,"https://www.yelp.com/biz/j-dumpling-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",43,4,"$$",12068298933,"(206) 829-8933",2618.05173762689,47.68278,-122.2908,"7347 35th Ave NE","Seattle",98115,"US","WA","chinese",59,1100,2100,FALSE,1100,2100
"68","mkt-seattle","mkt.","https://s3-media1.fl.yelpcdn.com/bphoto/noWPuQMyCi--QtF546BOhw/o.jpg",FALSE,"https://www.yelp.com/biz/mkt-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",255,4.5,"$$$",12068121580,"(206) 812-1580",2083.40019595934,47.6686946,-122.3329512,"2108 N 55th St","Seattle",98103,"US","WA",NA,164,1700,2200,FALSE,1700,2200
"69","flying-boots-ravenna-seattle-2","Flying Boots Ravenna","https://s3-media1.fl.yelpcdn.com/bphoto/dfr3u6b2teR___x5aamKmw/o.jpg",FALSE,"https://www.yelp.com/biz/flying-boots-ravenna-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",9,4.5,NA,12067299083,"(206) 729-9083",1585.5294213773,47.67596,-122.30338,"2258 NE 65th St","Seattle",98115,"US","WA",NA,128,1100,200,TRUE,1100,200
"70","little-lago-seattle","Little Lago","https://s3-media2.fl.yelpcdn.com/bphoto/7ZDnfCOnGtx_9QURKaFIiQ/o.jpg",FALSE,"https://www.yelp.com/biz/little-lago-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",33,5,"$$",12069223324,"(206) 922-3324",1796.43533657174,47.64752,-122.3179,"2919 Fuhrman Ave E","Seattle",98102,"US","WA","italian",222,785.714285714286,2014.28571428571,FALSE,786,2014
"71","cedars-restaurant-seattle-5","Cedars Restaurant","https://s3-media3.fl.yelpcdn.com/bphoto/TMn2nuJRjSi30YLUETyadQ/o.jpg",FALSE,"https://www.yelp.com/biz/cedars-restaurant-seattle-5?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",741,3.5,"$$",12065274000,"(206) 527-4000",631.86307322858,47.6647397425756,-122.31433656316,"4759 Brooklyn Ave NE","Seattle",98105,"US","WA","mediterranean",304,1100,2190,FALSE,1100,2190
"72","ku-sushi-and-izakaya-seattle-2","Ku Sushi and Izakaya","https://s3-media4.fl.yelpcdn.com/bphoto/PAKvHs-MkLgDeMb6My4IEQ/o.jpg",FALSE,"https://www.yelp.com/biz/ku-sushi-and-izakaya-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",134,3.5,"$$",12065246101,"(206) 524-6101",683.374128207548,47.6667601615191,-122.31298841536,"5210 University Way NE","Seattle",98105,"US","WA",NA,258,1700,200,TRUE,1700,200
"73","uncle-eddies-seattle","Uncle Eddie's","https://s3-media4.fl.yelpcdn.com/bphoto/Lh09Asaxk5sZx6VMldIfnw/o.jpg",FALSE,"https://www.yelp.com/biz/uncle-eddies-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,5,NA,12066863254,"(206) 686-3254",3291.72187764128,47.52631,-122.3151098,"8601 14th Ave S","Seattle",98108,"US","WA",NA,247,1100,28.5714285714286,TRUE,1100,29
"74","katsu-burger-seattle","Katsu Burger","https://s3-media3.fl.yelpcdn.com/bphoto/2ZpFb2jqchB1n3g6CiaA4A/o.jpg",FALSE,"https://www.yelp.com/biz/katsu-burger-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",676,4,"$$",12067620752,"(206) 762-0752",2004.56699342119,47.54408,-122.32914,"6538 4th Ave S","Seattle",98108,"US","WA","japanese",84,1100,2100,FALSE,1100,2100
"75","harrys-chicken-joint-seattle","Harry's Chicken Joint","https://s3-media3.fl.yelpcdn.com/bphoto/DIMeQpmTvlZvTOrVlkOR4w/o.jpg",FALSE,"https://www.yelp.com/biz/harrys-chicken-joint-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",140,4,"$$",12069389000,"(206) 938-9000",2610.80773489791,47.54752,-122.38697,"6032 California Ave SW","Seattle",98136,"US","WA",NA,76,1600,2000,FALSE,1600,2000
"76","the-company-store-seattle","The Company Store","https://s3-media1.fl.yelpcdn.com/bphoto/rWnOhBw6R7XtJro55CCZ1Q/o.jpg",FALSE,"https://www.yelp.com/biz/the-company-store-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",111,4,"$$",12062571162,"(206) 257-1162",2440.00359747755,47.517037,-122.354847,"9608 16th Ave SW","Seattle",98106,"US","WA",NA,75,1490,466.666666666667,TRUE,1490,467
"77","lumber-yard-bar-seattle","Lumber Yard Bar","https://s3-media3.fl.yelpcdn.com/bphoto/PAAihyMSNsrDrkFE06Rfsg/o.jpg",FALSE,"https://www.yelp.com/biz/lumber-yard-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",14,5,"$$",12066952007,"(206) 695-2007",2477.50079203685,47.51671,-122.35534,"9619 16th Ave SW","Seattle",98106,"US","WA",NA,248,1485.71428571429,57.1428571428571,TRUE,1486,57
"78","cafe-mia-seattle-3","Cafe Mia","https://s3-media1.fl.yelpcdn.com/bphoto/lgRUpBaDxyxvTpVtm4VNbQ/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-mia-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",9,5,"$$",NA,"",3630.16296846519,47.56308,-122.38731,"4310 SW Oregon St","Seattle",98116,"US","WA",NA,235,866.666666666667,1400,FALSE,867,1400
"79","ambakity-cocina-mexicana-seattle","Ambakity Cocina Mexicana","https://s3-media4.fl.yelpcdn.com/bphoto/2ehwVx2NFqbY6iBkJubAIA/o.jpg",FALSE,"https://www.yelp.com/biz/ambakity-cocina-mexicana-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",36,5,"$$",12062575483,"(206) 257-5483",3264.65689376272,47.52682,-122.31514,"8515 14th Ave S","Seattle",98108,"US","WA","mexican",221,1100,2171.42857142857,FALSE,1100,2171
"80","zippys-giant-burgers-seattle","Zippy's Giant Burgers","https://s3-media2.fl.yelpcdn.com/bphoto/-L3JcoTtDPD-f4n-rJLKbg/o.jpg",FALSE,"https://www.yelp.com/biz/zippys-giant-burgers-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",807,4,"$",12067631347,"(206) 763-1347",2468.86990982448,47.51685,-122.35244,"9614 14th Ave SW","Seattle",98106,"US","WA",NA,51,814.285714285714,2128.57142857143,FALSE,814,2129
"81","west-seattle-fish-house-seattle","West Seattle Fish House","https://s3-media2.fl.yelpcdn.com/bphoto/mV18YkKinyqpRoZ7qzSSdA/o.jpg",FALSE,"https://www.yelp.com/biz/west-seattle-fish-house-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",138,4.5,"$",12064578643,"(206) 457-8643",2469.18504128818,47.5226097,-122.3768997,"9005 35th Ave SW","Seattle",98126,"US","WA",NA,163,1100,2000,FALSE,1100,2000
"82","2-fingers-social-seattle","2 Fingers Social","https://s3-media2.fl.yelpcdn.com/bphoto/HMDJ5sIEtinGUcwTxhyxvw/o.jpg",FALSE,"https://www.yelp.com/biz/2-fingers-social-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,5,NA,NA,"",2060.84350273271,47.52059,-122.35831,"9211 Delridge Way SW","Seattle",98106,"US","WA",NA,252,1600,0,FALSE,1600,0
"83","maono-seattle","Ma'ono","https://s3-media1.fl.yelpcdn.com/bphoto/UM2UcmDtRnz2mRpAJ5gajA/o.jpg",FALSE,"https://www.yelp.com/biz/maono-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",713,4,"$$",12069351075,"(206) 935-1075",3650.93881336241,47.5636486287425,-122.386841379762,"4437 California Ave SW","Seattle",98116,"US","WA",NA,45,1471.42857142857,2028.57142857143,FALSE,1471,2029
"84","sound-and-fog-seattle","Sound & Fog","https://s3-media3.fl.yelpcdn.com/bphoto/7slGw2nDIADvLXn2MFTzWA/o.jpg",FALSE,"https://www.yelp.com/biz/sound-and-fog-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",98,5,"$",12066181444,"(206) 618-1444",3165.2608143129,47.560101,-122.383012,"4735 40th Ave SW","Seattle",98116,"US","WA",NA,250,678.571428571429,1928.57142857143,FALSE,679,1929
"85","raccolto-seattle","Raccolto","https://s3-media1.fl.yelpcdn.com/bphoto/TIYBIP4pFpoWFU5mAoGG0g/o.jpg",FALSE,"https://www.yelp.com/biz/raccolto-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",117,4,"$$$",12063973775,"(206) 397-3775",3784.68803295014,47.5651027485655,-122.387065950985,"4147 California Ave SW","Seattle",98116,"US","WA","italian",3,1700,2200,FALSE,1700,2200
"86","great-american-diner-and-bar-seattle-2","Great American Diner & Bar","https://s3-media3.fl.yelpcdn.com/bphoto/vdVjF-zA9hMme5Lbldz_hQ/o.jpg",FALSE,"https://www.yelp.com/biz/great-american-diner-and-bar-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",134,4,"$$",14254176797,"(425) 417-6797",3300.21610467875,47.55948,-122.38661,"4752 California Ave SW","Seattle",98116,"US","WA",NA,32,700,0,FALSE,700,0
"87","seattle-lotus-vegetarian-restaurant-seattle","Seattle Lotus Vegetarian Restaurant","https://s3-media1.fl.yelpcdn.com/bphoto/qLvnB7Wnw_ZFNXlKo4aPmg/o.jpg",FALSE,"https://www.yelp.com/biz/seattle-lotus-vegetarian-restaurant-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",69,4.5,"$",12064666345,"(206) 466-6345",3355.82531982762,47.5088066528403,-122.355625364418,"10439 16th Ave SW","Seattle",98146,"US","WA","vietnamese",140,1000,2200,FALSE,1000,2200
"88","med-mix-seattle-3","Med Mix","https://s3-media1.fl.yelpcdn.com/bphoto/sJglO0FfLi9fZ8KLmnWDqQ/o.jpg",FALSE,"https://www.yelp.com/biz/med-mix-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",8,5,"$",12063255642,"(206) 325-5642",7760.12225817616,47.59946,-122.30302,"2204 S Jackson St","Seattle",98144,"US","WA","mediterranean",232,1100,2100,FALSE,1100,2100
"89","alhadeff-grill-and-cafe-alki-seattle","Alhadeff Grill & Cafe Alki","https://s3-media2.fl.yelpcdn.com/bphoto/381zsKt_bWAqFK7lQdrWiA/o.jpg",FALSE,"https://www.yelp.com/biz/alhadeff-grill-and-cafe-alki-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",3,5,NA,12069345817,"(206) 934-5817",982.332477267998,47.54723,-122.35192,"6000 16th Ave SW","Seattle",98106,"US","WA","french",228,1100,1300,FALSE,1100,1300
"90","drunkys-two-shoe-bbq-seattle-3","Drunky's Two Shoe BBQ","https://s3-media2.fl.yelpcdn.com/bphoto/W91g48JOWtrPfBu_OdflQg/o.jpg",FALSE,"https://www.yelp.com/biz/drunkys-two-shoe-bbq-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",98,3,"$$",12068299540,"(206) 829-9540",2582.27998407387,47.5157633874947,-122.355520573418,"9655 16th Ave SW","Seattle",98106,"US","WA",NA,217,1100,0,FALSE,1100,0
"91","sisters-and-brothers-seattle","Sisters And Brothers","https://s3-media3.fl.yelpcdn.com/bphoto/SRiSGbZCsbkRHLgacC47rg/o.jpg",FALSE,"https://www.yelp.com/biz/sisters-and-brothers-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",252,3.5,"$$",12067623767,"(206) 762-3767",2896.77688259186,47.5459213256836,-122.31755065918,"1128 S Albro Pl","Seattle",98108,"US","WA",NA,296,1066.66666666667,2200,FALSE,1067,2200
"92","reckless-noodle-house-seattle-2","Reckless Noodle House","https://s3-media3.fl.yelpcdn.com/bphoto/SdjLsyM7uR5d7cTdWm9boA/o.jpg",FALSE,"https://www.yelp.com/biz/reckless-noodle-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",21,4.5,"$$",12063295499,"(206) 329-5499",7882.676035496,47.5991,-122.29906,"2519 S Jackson St","Seattle",98144,"US","WA",NA,159,1600,433.333333333333,TRUE,1600,433
"93","asadero-ballard-seattle","Asadero Ballard","https://s3-media1.fl.yelpcdn.com/bphoto/8Rugzh7N9nm7AADh_ILj2A/o.jpg",FALSE,"https://www.yelp.com/biz/asadero-ballard-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",294,4.5,"$$",12066594499,"(206) 659-4499",256.49569589955,47.66687,-122.38282,"5405 Leary Ave NW","Seattle",98107,"US","WA","mexican",162,1100,2200,FALSE,1100,2200
"94","the-walrus-and-the-carpenter-seattle","The Walrus and the Carpenter","https://s3-media2.fl.yelpcdn.com/bphoto/dQzdhguIoG6EzwaodGZnQg/o.jpg",FALSE,"https://www.yelp.com/biz/the-walrus-and-the-carpenter-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1364,4,"$$$",12063959227,"(206) 395-9227",314.87071198984,47.66351,-122.38022,"4743 Ballard Ave NW","Seattle",98107,"US","WA",NA,24,1600,2200,FALSE,1600,2200
